Time [s],Pin4,Pin5,OtherStrobeMaybe_n,TRESETn,StrobeMaybe
4.836667180,1,0,0,1,0
4.836667300,1,1,0,1,0
4.836667440,0,0,0,1,0
4.836667560,0,1,0,1,0
4.836667680,0,0,0,1,0
4.836667800,0,1,0,1,0
4.836667940,0,0,0,1,0
4.836668060,0,1,0,1,0
4.836668180,0,0,0,1,0
4.836668300,0,1,0,1,0
4.836668440,0,0,0,1,0
4.836668560,0,1,0,1,0
4.836668680,0,0,0,1,0
4.836671660,0,0,0,1,1
4.836672200,0,0,0,1,0
4.836672340,1,0,0,1,0
4.836672480,1,1,0,1,0
4.836672600,1,0,0,1,0
4.836672720,1,1,0,1,0
4.836672840,1,0,0,1,0
4.836672980,1,1,0,1,0
4.836673100,0,0,0,1,0
4.836673220,0,1,0,1,0
4.836673360,0,0,0,1,0
4.836673480,0,1,0,1,0
4.836673600,0,0,0,1,0
4.836673720,0,1,0,1,0
4.836673860,1,0,0,1,0
4.836673980,1,1,0,1,0
4.836674100,1,0,0,1,0
4.836674220,1,1,0,1,0
4.836674360,1,0,0,1,0
4.836677320,1,0,0,1,1
4.836677860,1,0,0,1,0
4.836678020,0,0,0,1,0
4.836678140,0,1,0,1,0
4.836678260,0,0,0,1,0
4.836678400,0,1,0,1,0
4.836678520,1,0,0,1,0
4.836678640,1,1,0,1,0
4.836678760,1,0,0,1,0
4.836678900,1,1,0,1,0
4.836679020,1,0,0,1,0
4.836679140,1,1,0,1,0
4.836679280,0,0,0,1,0
4.836679400,0,1,0,1,0
4.836679520,1,0,0,1,0
4.836679640,1,1,0,1,0
4.836679780,0,0,0,1,0
4.836679900,0,1,0,1,0
4.836680020,0,0,0,1,0
4.836683000,0,0,0,1,1
4.836683540,0,0,0,1,0
4.836683820,0,1,0,1,0
4.836683940,0,0,0,1,0
4.836684060,0,1,0,1,0
4.836684180,1,0,0,1,0
4.836684320,1,1,0,1,0
4.836684440,0,0,0,1,0
4.836684560,0,1,0,1,0
4.836684700,1,0,0,1,0
4.836684820,1,1,0,1,0
4.836684940,1,0,0,1,0
4.836685060,1,1,0,1,0
4.836685200,1,0,0,1,0
4.836685320,1,1,0,1,0
4.836685440,1,0,0,1,0
4.836685560,1,1,0,1,0
4.836685700,1,0,0,1,0
4.836688660,1,0,0,1,1
4.836689200,1,0,0,1,0
4.836689360,0,0,0,1,0
4.836689480,0,1,0,1,0
4.836689600,0,0,0,1,0
4.836689720,0,1,0,1,0
4.836689860,1,0,0,1,0
4.836689980,1,1,0,1,0
4.836690100,1,0,0,1,0
4.836690220,1,1,0,1,0
4.836690360,0,0,0,1,0
4.836690480,0,1,0,1,0
4.836690600,1,0,0,1,0
4.836690740,1,1,0,1,0
4.836690860,0,0,0,1,0
4.836690980,0,1,0,1,0
4.836691120,0,0,0,1,0
4.836691240,0,1,0,1,0
4.836691360,0,0,0,1,0
4.836694340,0,0,0,1,1
4.836694960,0,0,0,1,0
4.836695120,1,0,0,1,0
4.836695240,1,1,0,1,0
4.836695360,1,0,0,1,0
4.836695380,0,0,0,1,0
4.836695480,0,1,0,1,0
4.836695620,1,0,0,1,0
4.836695740,1,1,0,1,0
4.836695860,1,0,0,1,0
4.836696000,1,1,0,1,0
4.836696120,0,0,0,1,0
4.836696240,0,1,0,1,0
4.836696380,0,0,0,1,0
4.836696500,0,1,0,1,0
4.836696620,0,0,0,1,0
4.836696740,0,1,0,1,0
4.836696880,1,0,0,1,0
4.836697000,1,1,0,1,0
4.836697120,1,0,0,1,0
4.836700100,1,0,0,1,1
4.836700760,1,0,0,1,0
4.836700920,0,0,0,1,0
4.836701040,0,1,0,1,0
4.836701160,1,0,0,1,0
4.836701280,1,1,0,1,0
4.836701420,0,0,0,1,0
4.836701540,0,1,0,1,0
4.836701660,0,0,0,1,0
4.836701780,0,1,0,1,0
4.836701920,0,0,0,1,0
4.836702040,0,1,0,1,0
4.836702160,0,0,0,1,0
4.836702280,0,1,0,1,0
4.836702420,1,0,0,1,0
4.836702540,1,1,0,1,0
4.836702660,1,0,0,1,0
4.836702780,1,1,0,1,0
4.836702920,1,0,0,1,0
4.836705900,1,0,0,1,1
4.836706420,1,0,0,1,0
4.836706580,0,0,0,1,0
4.836706700,0,1,0,1,0
4.836706840,1,0,0,1,0
4.836706960,1,1,0,1,0
4.836707080,1,0,0,1,0
4.836707200,1,1,0,1,0
4.836707340,0,0,0,1,0
4.836707460,0,1,0,1,0
4.836707580,1,0,0,1,0
4.836707700,1,1,0,1,0
4.836707840,1,0,0,1,0
4.836707960,1,1,0,1,0
4.836708080,0,0,0,1,0
4.836708200,0,1,0,1,0
4.836708340,0,0,0,1,0
4.836708460,0,1,0,1,0
4.836708580,0,0,0,1,0
4.836711560,0,0,0,1,1
4.836712100,0,0,0,1,0
4.836712240,1,0,0,1,0
4.836712360,1,1,0,1,0
4.836712500,0,0,0,1,0
4.836712620,0,1,0,1,0
4.836712740,0,0,0,1,0
4.836712880,0,1,0,1,0
4.836713000,1,0,0,1,0
4.836713120,1,1,0,1,0
4.836713260,0,0,0,1,0
4.836713380,0,1,0,1,0
4.836713500,0,0,0,1,0
4.836713620,0,1,0,1,0
4.836713760,1,0,0,1,0
4.836713880,1,1,0,1,0
4.836714000,0,0,0,1,0
4.836714120,0,1,0,1,0
4.836714260,0,0,0,1,0
4.836717220,0,0,0,1,1
4.836717760,0,0,0,1,0
4.836717920,1,0,0,1,0
4.836718040,1,1,0,1,0
4.836718160,0,0,0,1,0
4.836718280,0,1,0,1,0
4.836718420,1,0,0,1,0
4.836718540,1,1,0,1,0
4.836718660,0,0,0,1,0
4.836718780,0,1,0,1,0
4.836718920,0,0,0,1,0
4.836719040,0,1,0,1,0
4.836719160,0,0,0,1,0
4.836719280,0,1,0,1,0
4.836719420,0,0,0,1,0
4.836719540,0,1,0,1,0
4.836719660,1,0,0,1,0
4.836719780,1,1,0,1,0
4.836719920,1,0,0,1,0
4.836722900,1,0,0,1,1
4.836723420,1,0,0,1,0
4.836723700,1,1,0,1,0
4.836723840,0,0,0,1,0
4.836723960,0,1,0,1,0
4.836724080,1,0,0,1,0
4.836724200,1,1,0,1,0
4.836724340,1,0,0,1,0
4.836724460,1,1,0,1,0
4.836724580,0,0,0,1,0
4.836724700,0,1,0,1,0
4.836724840,0,0,0,1,0
4.836724960,0,1,0,1,0
4.836725080,1,0,0,1,0
4.836725200,1,1,0,1,0
4.836725340,0,0,0,1,0
4.836725460,0,1,0,1,0
4.836725580,0,0,0,1,0
4.836728560,0,0,0,1,1
4.836729100,0,0,0,1,0
4.836729360,0,1,0,1,0
4.836729500,0,0,0,1,0
4.836729620,0,1,0,1,0
4.836729740,1,0,0,1,0
4.836729880,1,1,0,1,0
4.836730000,0,0,0,1,0
4.836730120,0,1,0,1,0
4.836730260,0,0,0,1,0
4.836730380,0,1,0,1,0
4.836730500,0,0,0,1,0
4.836730620,0,1,0,1,0
4.836730760,1,0,0,1,0
4.836730880,1,1,0,1,0
4.836731000,0,0,0,1,0
4.836731120,0,1,0,1,0
4.836731260,0,0,0,1,0
4.836734220,0,0,0,1,1
4.836734760,0,0,0,1,0
4.836735040,0,1,0,1,0
4.836735160,0,0,0,1,0
4.836735280,0,1,0,1,0
4.836735420,0,0,0,1,0
4.836735540,0,1,0,1,0
4.836735660,0,0,0,1,0
4.836735800,0,1,0,1,0
4.836735920,1,0,0,1,0
4.836736040,1,1,0,1,0
4.836736160,1,0,0,1,0
4.836736180,0,0,0,1,0
4.836736300,0,1,0,1,0
4.836736420,0,0,0,1,0
4.836736540,0,1,0,1,0
4.836736680,0,0,0,1,0
4.836736800,0,1,0,1,0
4.836736920,0,0,0,1,0
4.836739900,0,0,0,1,1
4.847037760,0,0,0,1,0
4.847038040,0,1,0,1,0
4.847038160,1,0,0,1,0
4.847038280,1,1,0,1,0
4.847038420,0,0,0,1,0
4.847038540,0,1,0,1,0
4.847038660,1,0,0,1,0
4.847038780,1,1,0,1,0
4.847038920,0,0,0,1,0
4.847039040,0,1,0,1,0
4.847039160,0,0,0,1,0
4.847039280,0,1,0,1,0
4.847039420,0,0,0,1,0
4.847039540,0,1,0,1,0
4.847039660,0,0,0,1,0
4.847039780,0,1,0,1,0
4.847039920,0,0,0,1,0
4.847042900,0,0,0,1,1
4.847043420,0,0,0,1,0
4.847043700,0,1,0,1,0
4.847043820,1,1,0,1,0
4.847043840,1,0,0,1,0
4.847043960,1,1,0,1,0
4.847044080,0,0,0,1,0
4.847044200,0,1,0,1,0
4.847044320,0,0,0,1,0
4.847044460,0,1,0,1,0
4.847044580,0,0,0,1,0
4.847044700,0,1,0,1,0
4.847044840,0,0,0,1,0
4.847044960,0,1,0,1,0
4.847045080,0,0,0,1,0
4.847045200,0,1,0,1,0
4.847045340,0,0,0,1,0
4.847045460,0,1,0,1,0
4.847045580,0,0,0,1,0
4.847048560,0,0,0,1,1
4.847049100,0,0,0,1,0
4.847049380,0,1,0,1,0
4.847049500,0,0,0,1,0
4.847049620,0,1,0,1,0
4.847049740,1,1,0,1,0
4.847049760,1,0,0,1,0
4.847049880,1,1,0,1,0
4.847050000,1,0,0,1,0
4.847050120,1,1,0,1,0
4.847050260,1,0,0,1,0
4.847050380,1,1,0,1,0
4.847050500,1,0,0,1,0
4.847050620,1,1,0,1,0
4.847050760,0,0,0,1,0
4.847050880,0,1,0,1,0
4.847051000,1,0,0,1,0
4.847051120,1,1,0,1,0
4.847051260,1,0,0,1,0
4.847054220,1,0,0,1,1
4.847113640,1,0,0,1,0
4.847113800,0,0,0,1,0
4.847113920,0,1,0,1,0
4.847114040,0,0,0,1,0
4.847114160,0,1,0,1,0
4.847114300,0,0,0,1,0
4.847114420,0,1,0,1,0
4.847114540,1,0,0,1,0
4.847114660,1,1,0,1,0
4.847114800,0,0,0,1,0
4.847114920,0,1,0,1,0
4.847115040,0,0,0,1,0
4.847115160,0,1,0,1,0
4.847115300,0,0,0,1,0
4.847115420,0,1,0,1,0
4.847115540,0,0,0,1,0
4.847115660,0,1,0,1,0
4.847115800,0,0,0,1,0
4.847118760,0,0,0,1,1
4.847119440,0,0,0,1,0
4.847119700,0,1,0,1,0
4.847119840,0,0,0,1,0
4.847119960,0,1,0,1,0
4.847120080,0,0,0,1,0
4.847120200,0,1,0,1,0
4.847120340,0,0,0,1,0
4.847120460,0,1,0,1,0
4.847120580,0,0,0,1,0
4.847120700,0,1,0,1,0
4.847120840,0,0,0,1,0
4.847120960,0,1,0,1,0
4.847121080,0,0,0,1,0
4.847121200,0,1,0,1,0
4.847121340,1,0,0,1,0
4.847121460,1,1,0,1,0
4.847121580,1,0,0,1,0
4.847124560,1,0,0,1,1
4.847125760,1,0,0,1,0
4.847126020,1,1,0,1,0
4.847126160,1,0,0,1,0
4.847126280,1,1,0,1,0
4.847126400,1,0,0,1,0
4.847126420,0,0,0,1,0
4.847126540,0,1,0,1,0
4.847126660,0,0,0,1,0
4.847126780,0,1,0,1,0
4.847126900,0,0,0,1,0
4.847127040,0,1,0,1,0
4.847127160,0,0,0,1,0
4.847127280,0,1,0,1,0
4.847127420,0,0,0,1,0
4.847127540,0,1,0,1,0
4.847127660,0,0,0,1,0
4.847127780,0,1,0,1,0
4.847127920,0,0,0,1,0
4.847130880,0,0,0,1,1
4.847137960,0,0,0,1,0
4.847138020,0,0,1,1,0
4.847138120,1,0,1,1,0
4.847138240,1,1,1,1,0
4.847138360,1,0,1,1,0
4.847138480,1,1,1,1,0
4.847138620,1,0,1,1,0
4.847138740,1,1,1,1,0
4.847138860,1,0,1,1,0
4.847138980,1,1,1,1,0
4.847139120,0,0,1,1,0
4.847139240,0,1,1,1,0
4.847139360,0,0,1,1,0
4.847139480,0,1,1,1,0
4.847139620,0,0,1,1,0
4.847139740,0,1,1,1,0
4.847139860,0,0,1,1,0
4.847139980,0,1,1,1,0
4.847140120,0,0,1,1,0
4.847143080,0,0,1,1,1
4.847143160,0,0,0,1,1
4.847149480,0,0,0,1,0
4.847149540,0,0,1,1,0
4.847149760,0,1,1,1,0
4.847149880,0,0,1,1,0
4.847150000,0,1,1,1,0
4.847150140,0,0,1,1,0
4.847150260,0,1,1,1,0
4.847150380,0,0,1,1,0
4.847150500,0,1,1,1,0
4.847150640,0,0,1,1,0
4.847150760,0,1,1,1,0
4.847150880,0,0,1,1,0
4.847151000,0,1,1,1,0
4.847151140,0,0,1,1,0
4.847151260,0,1,1,1,0
4.847151380,0,0,1,1,0
4.847151500,0,1,1,1,0
4.847151640,0,0,1,1,0
4.847154620,0,0,1,1,1
4.847154680,0,0,0,1,1
4.847161000,0,0,0,1,0
4.847161060,0,0,1,1,0
4.847161280,0,1,1,1,0
4.847161400,0,0,1,1,0
4.847161520,0,1,1,1,0
4.847161660,0,0,1,1,0
4.847161780,0,1,1,1,0
4.847161900,0,0,1,1,0
4.847162020,0,1,1,1,0
4.847162160,0,0,1,1,0
4.847162280,0,1,1,1,0
4.847162400,0,0,1,1,0
4.847162520,0,1,1,1,0
4.847162660,0,0,1,1,0
4.847162780,0,1,1,1,0
4.847162900,0,0,1,1,0
4.847163020,0,1,1,1,0
4.847163160,0,0,1,1,0
4.847166120,0,0,1,1,1
4.847166200,0,0,0,1,1
4.847172520,0,0,0,1,0
4.847172580,0,0,1,1,0
4.847172800,0,1,1,1,0
4.847172920,0,0,1,1,0
4.847173040,0,1,1,1,0
4.847173180,0,0,1,1,0
4.847173300,0,1,1,1,0
4.847173420,0,0,1,1,0
4.847173540,0,1,1,1,0
4.847173680,0,0,1,1,0
4.847173800,0,1,1,1,0
4.847173920,0,0,1,1,0
4.847174040,0,1,1,1,0
4.847174180,0,0,1,1,0
4.847174300,0,1,1,1,0
4.847174420,0,0,1,1,0
4.847174560,0,1,1,1,0
4.847174680,0,0,1,1,0
4.847177660,0,0,1,1,1
4.847177720,0,0,0,1,1
4.847184040,0,0,0,1,0
4.847184100,0,0,1,1,0
4.847184320,0,1,1,1,0
4.847184460,0,0,1,1,0
4.847184580,0,1,1,1,0
4.847184700,0,0,1,1,0
4.847184820,0,1,1,1,0
4.847184960,0,0,1,1,0
4.847185080,0,1,1,1,0
4.847185200,0,0,1,1,0
4.847185320,0,1,1,1,0
4.847185440,0,0,1,1,0
4.847185580,0,1,1,1,0
4.847185700,0,0,1,1,0
4.847185820,0,1,1,1,0
4.847185960,0,0,1,1,0
4.847186080,0,1,1,1,0
4.847186200,0,0,1,1,0
4.847189180,0,0,1,1,1
4.847189240,0,0,0,1,1
4.847195560,0,0,0,1,0
4.847195620,0,0,1,1,0
4.847195840,0,1,1,1,0
4.847195980,0,0,1,1,0
4.847196100,0,1,1,1,0
4.847196220,0,0,1,1,0
4.847196340,0,1,1,1,0
4.847196480,0,0,1,1,0
4.847196600,0,1,1,1,0
4.847196720,0,0,1,1,0
4.847196840,0,1,1,1,0
4.847196980,0,0,1,1,0
4.847197100,0,1,1,1,0
4.847197220,0,0,1,1,0
4.847197340,0,1,1,1,0
4.847197480,0,0,1,1,0
4.847197600,0,1,1,1,0
4.847197720,0,0,1,1,0
4.847200700,0,0,1,1,1
4.847200760,0,0,0,1,1
4.847207100,0,0,0,1,0
4.847207140,0,0,1,1,0
4.847207360,0,1,1,1,0
4.847207500,0,0,1,1,0
4.847207620,0,1,1,1,0
4.847207740,0,0,1,1,0
4.847207860,0,1,1,1,0
4.847208000,0,0,1,1,0
4.847208120,0,1,1,1,0
4.847208240,0,0,1,1,0
4.847208360,0,1,1,1,0
4.847208500,0,0,1,1,0
4.847208620,0,1,1,1,0
4.847208740,0,0,1,1,0
4.847208860,0,1,1,1,0
4.847209000,0,0,1,1,0
4.847209120,0,1,1,1,0
4.847209240,0,0,1,1,0
4.847212220,0,0,1,1,1
4.847212280,0,0,0,1,1
4.847218620,0,0,0,1,0
4.847218680,0,0,1,1,0
4.847218900,0,1,1,1,0
4.847219020,0,0,1,1,0
4.847219140,0,1,1,1,0
4.847219280,0,0,1,1,0
4.847219400,0,1,1,1,0
4.847219520,0,0,1,1,0
4.847219640,0,1,1,1,0
4.847219780,0,0,1,1,0
4.847219900,0,1,1,1,0
4.847220020,0,0,1,1,0
4.847220140,0,1,1,1,0
4.847220280,0,0,1,1,0
4.847220400,0,1,1,1,0
4.847220520,0,0,1,1,0
4.847220640,0,1,1,1,0
4.847220780,0,0,1,1,0
4.847223760,0,0,1,1,1
4.847223820,0,0,0,1,1
4.847230140,0,0,0,1,0
4.847230200,0,0,1,1,0
4.847230420,0,1,1,1,0
4.847230540,0,0,1,1,0
4.847230660,0,1,1,1,0
4.847230800,0,0,1,1,0
4.847230920,0,1,1,1,0
4.847231040,0,0,1,1,0
4.847231180,0,1,1,1,0
4.847231300,0,0,1,1,0
4.847231420,0,1,1,1,0
4.847231540,0,0,1,1,0
4.847231680,0,1,1,1,0
4.847231800,0,0,1,1,0
4.847231920,0,1,1,1,0
4.847232060,0,0,1,1,0
4.847232180,0,1,1,1,0
4.847232300,0,0,1,1,0
4.847235280,0,0,1,1,1
4.847235340,0,0,0,1,1
4.847241680,0,0,0,1,0
4.847241720,0,0,1,1,0
4.847241940,0,1,1,1,0
4.847242080,0,0,1,1,0
4.847242200,0,1,1,1,0
4.847242320,0,0,1,1,0
4.847242440,0,1,1,1,0
4.847242580,0,0,1,1,0
4.847242700,0,1,1,1,0
4.847242820,0,0,1,1,0
4.847242940,0,1,1,1,0
4.847243080,0,0,1,1,0
4.847243200,0,1,1,1,0
4.847243320,0,0,1,1,0
4.847243440,0,1,1,1,0
4.847243580,0,0,1,1,0
4.847243700,0,1,1,1,0
4.847243820,0,0,1,1,0
4.847246800,0,0,1,1,1
4.847246880,0,0,0,1,1
4.847253200,0,0,0,1,0
4.847253260,0,0,1,1,0
4.847253480,0,1,1,1,0
4.847253600,0,0,1,1,0
4.847253720,0,1,1,1,0
4.847253860,0,0,1,1,0
4.847253980,0,1,1,1,0
4.847254100,0,0,1,1,0
4.847254220,0,1,1,1,0
4.847254360,0,0,1,1,0
4.847254480,0,1,1,1,0
4.847254600,0,0,1,1,0
4.847254720,0,1,1,1,0
4.847254860,0,0,1,1,0
4.847254980,0,1,1,1,0
4.847255100,0,0,1,1,0
4.847255220,0,1,1,1,0
4.847255360,0,0,1,1,0
4.847258320,0,0,1,1,1
4.847258400,0,0,0,1,1
4.847264720,0,0,0,1,0
4.847264780,0,0,1,1,0
4.847265000,0,1,1,1,0
4.847265120,0,0,1,1,0
4.847265240,0,1,1,1,0
4.847265380,0,0,1,1,0
4.847265500,0,1,1,1,0
4.847265620,0,0,1,1,0
4.847265740,0,1,1,1,0
4.847265880,0,0,1,1,0
4.847266000,0,1,1,1,0
4.847266120,0,0,1,1,0
4.847266240,0,1,1,1,0
4.847266380,0,0,1,1,0
4.847266500,0,1,1,1,0
4.847266620,0,0,1,1,0
4.847266740,0,1,1,1,0
4.847266880,0,0,1,1,0
4.847269860,0,0,1,1,1
4.847269920,0,0,0,1,1
4.847276240,0,0,0,1,0
4.847276300,0,0,1,1,0
4.847276520,0,1,1,1,0
4.847276640,0,0,1,1,0
4.847276780,0,1,1,1,0
4.847276900,0,0,1,1,0
4.847277020,0,1,1,1,0
4.847277160,0,0,1,1,0
4.847277280,0,1,1,1,0
4.847277400,0,0,1,1,0
4.847277520,0,1,1,1,0
4.847277660,0,0,1,1,0
4.847277780,0,1,1,1,0
4.847277900,0,0,1,1,0
4.847278020,0,1,1,1,0
4.847278160,0,0,1,1,0
4.847278280,0,1,1,1,0
4.847278400,0,0,1,1,0
4.847281380,0,0,1,1,1
4.847281440,0,0,0,1,1
4.847287780,0,0,0,1,0
4.847287840,0,0,1,1,0
4.847288040,0,1,1,1,0
4.847288180,0,0,1,1,0
4.847288300,0,1,1,1,0
4.847288420,0,0,1,1,0
4.847288540,0,1,1,1,0
4.847288680,0,0,1,1,0
4.847288800,0,1,1,1,0
4.847288920,0,0,1,1,0
4.847289040,0,1,1,1,0
4.847289180,0,0,1,1,0
4.847289300,0,1,1,1,0
4.847289420,0,0,1,1,0
4.847289560,0,1,1,1,0
4.847289680,0,0,1,1,0
4.847289800,0,1,1,1,0
4.847289940,0,0,1,1,0
4.847292900,0,0,1,1,1
4.847292980,0,0,0,1,1
4.847299300,0,0,0,1,0
4.847299360,0,0,1,1,0
4.847299580,0,1,1,1,0
4.847299700,0,0,1,1,0
4.847299820,0,1,1,1,0
4.847299960,0,0,1,1,0
4.847300080,0,1,1,1,0
4.847300200,0,0,1,1,0
4.847300320,0,1,1,1,0
4.847300460,0,0,1,1,0
4.847300580,0,1,1,1,0
4.847300700,0,0,1,1,0
4.847300820,0,1,1,1,0
4.847300960,0,0,1,1,0
4.847301080,0,1,1,1,0
4.847301200,0,0,1,1,0
4.847301320,0,1,1,1,0
4.847301460,0,0,1,1,0
4.847304420,0,0,1,1,1
4.847304500,0,0,0,1,1
4.847310820,0,0,0,1,0
4.847310880,0,0,1,1,0
4.847311100,0,1,1,1,0
4.847311220,0,0,1,1,0
4.847311340,0,1,1,1,0
4.847311480,0,0,1,1,0
4.847311600,0,1,1,1,0
4.847311720,0,0,1,1,0
4.847311840,0,1,1,1,0
4.847311980,0,0,1,1,0
4.847312100,0,1,1,1,0
4.847312240,0,0,1,1,0
4.847312360,0,1,1,1,0
4.847312480,0,0,1,1,0
4.847312600,0,1,1,1,0
4.847312740,0,0,1,1,0
4.847312860,0,1,1,1,0
4.847312980,0,0,1,1,0
4.847315960,0,0,1,1,1
4.847316020,0,0,0,1,1
4.847322360,0,0,0,1,0
4.847322400,0,0,1,1,0
4.847322620,0,1,1,1,0
4.847322760,0,0,1,1,0
4.847322880,0,1,1,1,0
4.847323000,0,0,1,1,0
4.847323120,0,1,1,1,0
4.847323260,0,0,1,1,0
4.847323380,0,1,1,1,0
4.847323500,0,0,1,1,0
4.847323620,0,1,1,1,0
4.847323760,0,0,1,1,0
4.847323880,0,1,1,1,0
4.847324000,0,0,1,1,0
4.847324120,0,1,1,1,0
4.847324260,0,0,1,1,0
4.847324380,0,1,1,1,0
4.847324500,0,0,1,1,0
4.847327480,0,0,1,1,1
4.847327540,0,0,0,1,1
4.847333880,0,0,0,1,0
4.847333920,0,0,1,1,0
4.847334140,0,1,1,1,0
4.847334280,0,0,1,1,0
4.847334400,0,1,1,1,0
4.847334520,0,0,1,1,0
4.847334640,0,1,1,1,0
4.847334780,0,0,1,1,0
4.847334900,0,1,1,1,0
4.847335020,0,0,1,1,0
4.847335140,0,1,1,1,0
4.847335280,0,0,1,1,0
4.847335400,0,1,1,1,0
4.847335520,0,0,1,1,0
4.847335660,0,1,1,1,0
4.847335780,0,0,1,1,0
4.847335900,0,1,1,1,0
4.847336040,0,0,1,1,0
4.847339000,0,0,1,1,1
4.847339080,0,0,0,1,1
4.847346460,0,0,0,1,0
4.847346520,0,0,1,1,0
4.847346740,0,1,1,1,0
4.847346860,0,0,1,1,0
4.847346980,0,1,1,1,0
4.847347120,0,0,1,1,0
4.847347240,0,1,1,1,0
4.847347360,0,0,1,1,0
4.847347480,0,1,1,1,0
4.847347620,1,0,1,1,0
4.847347740,1,1,1,1,0
4.847347860,1,0,1,1,0
4.847347880,0,0,1,1,0
4.847347980,0,1,1,1,0
4.847348120,0,0,1,1,0
4.847348240,0,1,1,1,0
4.847348360,0,0,1,1,0
4.847348500,0,1,1,1,0
4.847348620,0,0,1,1,0
4.847351600,0,0,1,1,1
4.847351660,0,0,0,1,1
4.847358500,0,0,0,1,0
4.847358540,0,0,1,1,0
4.847358760,0,1,1,1,0
4.847358900,0,0,1,1,0
4.847359020,0,1,1,1,0
4.847359140,0,0,1,1,0
4.847359260,0,1,1,1,0
4.847359400,0,0,1,1,0
4.847359520,0,1,1,1,0
4.847359640,0,0,1,1,0
4.847359760,0,1,1,1,0
4.847359900,0,0,1,1,0
4.847360020,0,1,1,1,0
4.847360140,0,0,1,1,0
4.847360260,0,1,1,1,0
4.847360400,0,0,1,1,0
4.847360520,0,1,1,1,0
4.847360640,0,0,1,1,0
4.847363620,0,0,1,1,1
4.847363680,0,0,0,1,1
4.847370520,0,0,0,1,0
4.847370560,0,0,1,1,0
4.847370780,0,1,1,1,0
4.847370920,0,0,1,1,0
4.847371040,0,1,1,1,0
4.847371160,0,0,1,1,0
4.847371280,0,1,1,1,0
4.847371420,0,0,1,1,0
4.847371540,0,1,1,1,0
4.847371660,0,0,1,1,0
4.847371780,0,1,1,1,0
4.847371920,0,0,1,1,0
4.847372040,0,1,1,1,0
4.847372160,0,0,1,1,0
4.847372300,0,1,1,1,0
4.847372420,0,0,1,1,0
4.847372540,0,1,1,1,0
4.847372660,0,0,1,1,0
4.847375640,0,0,1,1,1
4.847375700,0,0,0,1,1
4.847382540,0,0,0,1,0
4.847382600,0,0,1,1,0
4.847382800,0,1,1,1,0
4.847382940,0,0,1,1,0
4.847383060,0,1,1,1,0
4.847383180,0,0,1,1,0
4.847383300,0,1,1,1,0
4.847383440,0,0,1,1,0
4.847383560,0,1,1,1,0
4.847383680,0,0,1,1,0
4.847383800,0,1,1,1,0
4.847383940,0,0,1,1,0
4.847384060,0,1,1,1,0
4.847384180,0,0,1,1,0
4.847384320,0,1,1,1,0
4.847384440,0,0,1,1,0
4.847384560,0,1,1,1,0
4.847384680,0,0,1,1,0
4.847387660,0,0,1,1,1
4.847387720,0,0,0,1,1
4.847394560,0,0,0,1,0
4.847394620,0,0,1,1,0
4.847394820,0,1,1,1,0
4.847394960,0,0,1,1,0
4.847395080,0,1,1,1,0
4.847395200,0,0,1,1,0
4.847395320,0,1,1,1,0
4.847395460,0,0,1,1,0
4.847395580,0,1,1,1,0
4.847395700,0,0,1,1,0
4.847395820,0,1,1,1,0
4.847395960,0,0,1,1,0
4.847396080,0,1,1,1,0
4.847396200,0,0,1,1,0
4.847396320,0,1,1,1,0
4.847396460,0,0,1,1,0
4.847396580,0,1,1,1,0
4.847396700,0,0,1,1,0
4.847399680,0,0,1,1,1
4.847399740,0,0,0,1,1
4.847406580,0,0,0,1,0
4.847406640,0,0,1,1,0
4.847406840,0,1,1,1,0
4.847406980,0,0,1,1,0
4.847407100,0,1,1,1,0
4.847407220,0,0,1,1,0
4.847407340,0,1,1,1,0
4.847407480,0,0,1,1,0
4.847407600,0,1,1,1,0
4.847407720,0,0,1,1,0
4.847407840,0,1,1,1,0
4.847407980,0,0,1,1,0
4.847408100,0,1,1,1,0
4.847408220,0,0,1,1,0
4.847408340,0,1,1,1,0
4.847408480,0,0,1,1,0
4.847408600,0,1,1,1,0
4.847408720,0,0,1,1,0
4.847411700,0,0,1,1,1
4.847411780,0,0,0,1,1
4.847418600,0,0,0,1,0
4.847418640,0,0,1,1,0
4.847418860,0,1,1,1,0
4.847419000,0,0,1,1,0
4.847419120,0,1,1,1,0
4.847419240,0,0,1,1,0
4.847419360,0,1,1,1,0
4.847419500,0,0,1,1,0
4.847419620,0,1,1,1,0
4.847419740,0,0,1,1,0
4.847419860,0,1,1,1,0
4.847420000,0,0,1,1,0
4.847420120,0,1,1,1,0
4.847420240,0,0,1,1,0
4.847420360,0,1,1,1,0
4.847420500,0,0,1,1,0
4.847420620,0,1,1,1,0
4.847420740,0,0,1,1,0
4.847423720,0,0,1,1,1
4.847423780,0,0,0,1,1
4.847430620,0,0,0,1,0
4.847430680,0,0,1,1,0
4.847430900,0,1,1,1,0
4.847431020,0,0,1,1,0
4.847431140,0,1,1,1,0
4.847431280,0,0,1,1,0
4.847431400,0,1,1,1,0
4.847431520,0,0,1,1,0
4.847431640,0,1,1,1,0
4.847431780,0,0,1,1,0
4.847431900,0,1,1,1,0
4.847432020,0,0,1,1,0
4.847432140,0,1,1,1,0
4.847432280,0,0,1,1,0
4.847432400,0,1,1,1,0
4.847432520,0,0,1,1,0
4.847432640,0,1,1,1,0
4.847432780,0,0,1,1,0
